ID,Age,City,Economic Status,Profession,Most Used Pokemon Type,Average Pokemon Level,Criminal Record,PokéBall Usage,Win Ratio,Number of Gym Badges,Is Pokemon Champion,Battle Strategy,Number of Migrations,Rare Item Holder,Debt to Kanto,Charity Participation,Team Rocket
2590,57,Cerulean City,Middle,Casino Worker,Normal,42,0,PokéBall,73,4,False,Aggressive,21,True,380074,False,Yes
2591,29,Lavender Town,High,Underground Battler,Normal,6,0,GreatBall,75,1,False,Defensive,13,False,52933,True,No
2592,10,Lavender Town,Low,Elite Trainer,Dark,72,0,NetBall,77,3,False,Aggressive,24,False,77777,True,No
2593,42,Pallet Town,Low,Underground Battler,Steel,58,0,DuskBall,35,5,False,Aggressive,15,False,33819,True,No
2594,61,Pewter City,Middle,Champion,Bug,53,0,DuskBall,73,3,False,Defensive,8,False,87383,True,No
2595,28,Lavender Town,Middle,Underground Battler,Fairy,17,0,HealBall,61,1,False,Unpredictable,12,False,8341,True,No
2596,35,Fuchsia City,Middle,Researcher,Fighting,26,0,MasterBall,29,7,False,Aggressive,8,False,71059,True,No
2597,33,Cerulean City,Middle,Underground Battler,Bug,56,0,MasterBall,55,3,False,Unpredictable,7,False,74564,True,No
2598,18,Cerulean City,Low,Rocket Grunt,Dark,38,0,DuskBall,31,0,False,Unpredictable,18,False,13293,True,No
2599,34,Celadon City,Low,Elite Trainer,Ice,43,0,UltraBall,21,0,False,Unpredictable,3,False,60238,True,No
2600,66,Viridian City,Middle,Nurse,Ghost,81,0,TimerBall,20,0,False,Aggressive,22,False,78792,True,No
2601,45,Fuchsia City,Low,Biker,Dark,15,0,DuskBall,45,1,False,Aggressive,4,False,66095,True,No
2602,69,Lavender Town,High,Underground Battler,Flying,42,0,HealBall,84,5,False,Aggressive,13,False,31274,True,No
2603,60,Cerulean City,Low,Biker,Rock,81,0,GreatBall,55,3,False,Unpredictable,9,False,23227,True,No
2604,61,Cerulean City,Middle,Nurse,Ghost,49,0,UltraBall,39,2,False,Defensive,4,False,65139,True,No
2605,46,Viridian City,High,Scientist,Dragon,57,0,DuskBall,80,2,False,Defensive,3,False,33861,True,No
2606,61,Saffron City,Middle,Gym Leader Assistant,Dark,31,0,LuxuryBall,85,2,False,Unpredictable,8,False,75777,True,No
2607,13,Pewter City,Middle,Underground Battler,Flying,5,0,HealBall,41,2,False,Aggressive,20,False,60619,True,No
2608,31,Cerulean City,High,Biker,Psychic,63,0,HealBall,47,5,False,Defensive,4,False,72332,True,No
2609,70,Viridian City,High,Gym Leader Assistant,Rock,51,0,GreatBall,47,5,False,Unpredictable,18,False,91816,True,No
2610,55,Viridian City,Low,Black Market Dealer,Dark,33,0,PokéBall,23,0,False,Unpredictable,12,False,71648,True,No
2611,42,Celadon City,Low,Black Market Dealer,Flying,73,0,LuxuryBall,81,2,False,Unpredictable,5,False,72377,True,No
2612,17,Vermilion City,Low,Champion,Grass,21,0,TimerBall,25,0,False,Unpredictable,11,False,56263,True,No
2613,47,Saffron City,Low,Casino Worker,Fire,47,0,NetBall,41,4,False,Aggressive,17,False,63527,True,No
2614,47,Saffron City,Low,PokéMart Seller,Poison,90,0,PokéBall,30,2,False,Unpredictable,8,False,61975,True,No
2615,55,Cinnabar Island,Middle,Breeder,Poison,95,0,PokéBall,85,0,False,Aggressive,1,False,16036,True,No
2616,65,Cerulean City,Low,Gym Leader Assistant,Psychic,26,0,MasterBall,28,6,False,Aggressive,5,False,44556,True,No
2617,55,Celadon City,Low,Police Officer,Ground,52,0,HealBall,44,3,False,Aggressive,4,False,9677,True,No
2618,58,Saffron City,High,Biker,Poison,77,0,PokéBall,21,1,False,Aggressive,25,False,81461,True,No
2619,33,Pewter City,Middle,Biker,Poison,38,1,DarkBall,81,3,False,Defensive,6,True,289761,False,Yes
2620,33,Celadon City,Low,Gym Leader Assistant,Grass,59,0,GreatBall,23,2,False,Unpredictable,21,False,16335,True,No
2621,39,Saffron City,Low,Gym Leader Assistant,Poison,77,0,DuskBall,27,5,False,Unpredictable,25,False,90562,True,No
2622,26,Viridian City,Low,Elite Trainer,Steel,92,0,TimerBall,58,2,False,Unpredictable,26,False,149697,False,Yes
2623,29,Pallet Town,Low,Rocket Grunt,Rock,70,0,LuxuryBall,26,1,False,Defensive,25,False,64760,True,No
2624,67,Lavender Town,Low,Biker,Normal,77,1,DarkBall,67,1,False,Aggressive,9,True,150569,False,Yes
2625,46,Vermilion City,Middle,Elite Trainer,Normal,82,0,GreatBall,25,1,False,Unpredictable,10,False,79721,True,No
2626,58,Cerulean City,Middle,Elite Trainer,Dragon,20,0,NetBall,54,0,False,Unpredictable,22,False,90336,True,No
2627,41,Lavender Town,Low,Rocket Grunt,Flying,76,0,NetBall,83,4,False,Aggressive,8,False,82689,True,No
2628,25,Celadon City,Middle,Champion,Psychic,58,1,MasterBall,79,1,False,Aggressive,6,True,170089,False,Yes
2629,27,Saffron City,High,Police Officer,Dragon,76,0,HealBall,39,3,False,Unpredictable,8,False,61086,True,No
2630,13,Cinnabar Island,Middle,Black Market Dealer,Psychic,74,0,NetBall,88,0,False,Aggressive,25,False,263223,False,Yes
2631,16,Cerulean City,Middle,Researcher,Ghost,66,0,DuskBall,74,1,True,Unpredictable,30,False,302823,False,Yes
2632,61,Pewter City,Middle,Daycare Worker,Ice,5,0,GreatBall,44,6,False,Defensive,14,False,38016,True,No
2633,16,Fuchsia City,Middle,Fisherman,Poison,89,0,MasterBall,31,1,False,Unpredictable,4,False,63723,True,No
2634,47,Cerulean City,Middle,Biker,Flying,24,0,HealBall,33,5,False,Unpredictable,22,False,3100,True,No
2635,21,Saffron City,Middle,Daycare Worker,Dragon,13,1,LuxuryBall,78,2,False,Unpredictable,13,False,199367,True,Yes
2636,18,Vermilion City,Middle,Researcher,Fairy,73,0,NetBall,55,0,False,Unpredictable,3,False,50635,True,No
2637,21,Lavender Town,High,Police Officer,Fire,78,0,DarkBall,27,0,False,Defensive,0,False,48852,True,No
2638,10,Vermilion City,Low,Biker,Fire,15,0,HealBall,57,0,False,Defensive,2,False,36259,True,No
2639,43,Viridian City,High,Researcher,Ice,8,0,NetBall,84,2,False,Defensive,6,False,14367,True,No
2640,30,Vermilion City,Middle,Researcher,Ground,53,0,DuskBall,83,2,False,Aggressive,20,False,80601,True,No
2641,52,Fuchsia City,High,Police Officer,Ground,93,1,TimerBall,62,3,False,Unpredictable,4,True,283133,False,Yes
2642,48,Pallet Town,Middle,Scientist,Bug,16,0,DuskBall,62,1,False,Aggressive,12,False,98754,True,No
2643,21,Cerulean City,Middle,Gym Leader Assistant,Poison,60,0,GreatBall,84,1,False,Unpredictable,25,False,15666,True,No
2644,28,Celadon City,Low,Champion,Ground,84,0,UltraBall,49,7,False,Unpredictable,25,False,67657,True,No
2645,51,Cerulean City,High,Breeder,Grass,8,0,LuxuryBall,78,1,False,Unpredictable,5,False,96926,True,No
2646,61,Pewter City,Middle,Scientist,Normal,14,0,UltraBall,60,0,False,Unpredictable,25,False,19096,True,No
2647,30,Vermilion City,Middle,Nurse,Dark,84,0,PokéBall,27,1,False,Defensive,4,False,63161,True,No
2648,52,Fuchsia City,Middle,Black Market Dealer,Ghost,94,0,TimerBall,60,1,False,Unpredictable,14,False,88421,True,No
2649,41,Cerulean City,Middle,Breeder,Electric,38,0,PokéBall,71,0,False,Aggressive,30,False,247313,False,Yes
2650,57,Pewter City,High,Champion,Ice,60,1,GreatBall,64,0,False,Unpredictable,28,True,207440,True,Yes
2651,34,Pewter City,High,Scientist,Psychic,25,0,DuskBall,29,3,False,Unpredictable,18,False,90533,True,No
2652,30,Vermilion City,Middle,Gym Leader Assistant,Fire,44,0,GreatBall,50,3,False,Aggressive,3,False,25814,True,No
2653,64,Viridian City,Middle,Police Officer,Water,10,0,GreatBall,57,5,False,Aggressive,10,False,37582,True,No
2654,36,Pallet Town,Low,Biker,Fire,59,0,DuskBall,75,8,False,Aggressive,18,False,32577,True,No
2655,51,Fuchsia City,Middle,Biker,Flying,75,0,NetBall,27,3,False,Aggressive,16,False,65892,True,No
2656,26,Vermilion City,Middle,Rocket Grunt,Rock,7,0,LuxuryBall,30,0,False,Defensive,17,True,99353,True,Yes
2657,46,Viridian City,High,PokéMart Seller,Water,56,0,UltraBall,44,0,False,Aggressive,2,False,17281,True,No
2658,60,Lavender Town,High,Elite Trainer,Dark,47,0,TimerBall,75,4,False,Defensive,18,False,40293,True,No
2659,53,Cerulean City,Middle,Police Officer,Bug,53,0,NetBall,83,2,False,Unpredictable,22,False,70944,True,No
2660,30,Cinnabar Island,Low,Nurse,Normal,87,0,TimerBall,63,1,False,Defensive,13,False,87519,True,No
2661,68,Lavender Town,High,Researcher,Fire,42,0,MasterBall,65,4,False,Unpredictable,7,False,47734,True,No
2662,46,Pewter City,Middle,PokéMart Seller,Dark,35,0,UltraBall,31,4,False,Defensive,0,False,68783,True,No
2663,38,Cinnabar Island,High,Champion,Electric,60,0,MasterBall,66,3,False,Aggressive,18,False,1806,True,No
2664,14,Fuchsia City,Middle,Underground Battler,Dragon,28,0,HealBall,29,0,False,Unpredictable,20,False,18997,True,No
2665,49,Cinnabar Island,Middle,Breeder,Dark,65,0,NetBall,37,3,False,Unpredictable,23,False,40243,True,No
2666,13,Fuchsia City,High,Elite Trainer,Poison,95,0,NetBall,65,0,False,Aggressive,17,False,40181,True,No
2667,31,Celadon City,Low,Champion,Ghost,32,0,NetBall,52,5,False,Defensive,3,False,96560,True,No
2668,23,Pewter City,High,Underground Battler,Fairy,69,0,GreatBall,80,1,False,Defensive,18,False,66650,True,No
2669,29,Pallet Town,Low,Scientist,Normal,13,0,TimerBall,84,4,False,Aggressive,0,False,29855,True,No
2670,24,Fuchsia City,Middle,Underground Battler,Fire,38,0,MasterBall,37,1,False,Aggressive,13,False,43526,True,No
2671,53,Pewter City,Low,Biker,Dragon,97,1,DuskBall,87,3,False,Aggressive,26,True,22890,False,Yes
2672,66,Viridian City,High,Police Officer,Flying,30,1,HealBall,44,2,False,Aggressive,12,False,350531,False,Yes
2673,64,Cerulean City,Low,Casino Worker,Ice,9,1,GreatBall,67,2,False,Defensive,30,False,20708,False,Yes
2674,69,Celadon City,Low,Elite Trainer,Fairy,90,0,MasterBall,49,0,False,Unpredictable,13,False,39470,True,No
2675,26,Vermilion City,Low,Police Officer,Dragon,48,0,DuskBall,33,6,False,Aggressive,10,False,86045,True,No
2676,32,Vermilion City,High,Underground Battler,Water,50,0,DuskBall,72,0,False,Defensive,19,False,74589,True,No
2677,64,Cerulean City,Low,Elite Trainer,Dark,72,0,NetBall,48,7,False,Defensive,5,False,38402,True,No
2678,51,Viridian City,Low,Black Market Dealer,Water,67,0,PokéBall,79,2,False,Unpredictable,15,False,17171,True,No
2679,15,Viridian City,Middle,Champion,Psychic,39,0,PokéBall,44,2,False,Defensive,25,False,57550,True,No
2680,64,Viridian City,High,Biker,Flying,16,0,DuskBall,55,0,False,Unpredictable,15,False,44624,True,No
2681,24,Pewter City,Low,Daycare Worker,Electric,91,0,UltraBall,58,0,False,Defensive,20,False,54035,True,No
2682,17,Saffron City,High,Biker,Ice,16,0,NetBall,71,8,False,Aggressive,4,False,12919,True,No
2683,48,Viridian City,Middle,Casino Worker,Grass,85,0,LuxuryBall,84,8,False,Unpredictable,6,False,30178,True,No
2684,48,Celadon City,High,Underground Battler,Poison,74,0,TimerBall,61,1,False,Defensive,22,False,94274,True,No
2685,48,Cinnabar Island,High,Gym Leader Assistant,Fairy,26,0,PokéBall,34,0,False,Defensive,3,False,62584,True,No
2686,68,Pewter City,Middle,Fisherman,Dark,29,0,MasterBall,57,3,False,Defensive,13,False,13936,True,No
2687,18,Vermilion City,High,Police Officer,Dark,70,0,UltraBall,83,7,False,Unpredictable,20,False,85199,True,No
2688,20,Vermilion City,Middle,Fisherman,Rock,22,0,PokéBall,71,2,False,Defensive,2,False,27380,True,No
2689,37,Cinnabar Island,Middle,Elite Trainer,Fairy,9,0,PokéBall,69,4,False,Unpredictable,3,False,19966,True,No
2690,40,Viridian City,Middle,Breeder,Water,89,0,UltraBall,82,3,False,Defensive,8,True,12538,False,Yes
2691,40,Fuchsia City,Middle,Champion,Fighting,86,0,HealBall,60,1,False,Aggressive,7,False,81401,True,No
2692,15,Vermilion City,Middle,Daycare Worker,Electric,41,1,LuxuryBall,34,0,False,Aggressive,13,False,379348,False,Yes
2693,66,Pewter City,Low,Rocket Grunt,Fighting,100,1,DuskBall,85,5,False,Defensive,28,True,207433,False,Yes
2694,46,Cinnabar Island,Low,Breeder,Flying,72,0,NetBall,43,6,False,Defensive,15,False,16420,True,No
2695,51,Cinnabar Island,Middle,Scientist,Flying,50,0,PokéBall,32,0,False,Unpredictable,6,False,291533,False,Yes
2696,34,Celadon City,Low,Police Officer,Flying,51,0,DuskBall,79,3,False,Defensive,18,False,2310,True,No
2697,48,Cerulean City,Low,Underground Battler,Ground,99,0,TimerBall,34,6,False,Defensive,2,False,59150,True,No
2698,30,Cinnabar Island,High,Champion,Ghost,89,0,MasterBall,29,4,False,Defensive,16,False,28559,True,No
2699,17,Fuchsia City,High,Researcher,Psychic,33,0,TimerBall,78,4,False,Aggressive,14,True,201338,False,Yes
2700,63,Celadon City,High,Underground Battler,Poison,57,0,DarkBall,40,0,False,Defensive,14,False,36798,True,No
2701,18,Vermilion City,Middle,Gym Leader Assistant,Water,83,0,DarkBall,27,3,False,Aggressive,14,False,17171,True,No
2702,14,Lavender Town,Middle,Black Market Dealer,Rock,75,0,MasterBall,47,1,False,Defensive,12,False,96319,True,No
2703,50,Viridian City,High,Breeder,Water,24,0,UltraBall,37,1,False,Unpredictable,27,True,127088,False,Yes
2704,47,Cerulean City,Middle,Gym Leader Assistant,Fighting,27,0,DuskBall,46,5,False,Aggressive,11,False,97529,True,No
2705,36,Vermilion City,Low,Biker,Flying,17,1,DarkBall,87,2,False,Unpredictable,19,False,293802,True,Yes
2706,38,Saffron City,High,Breeder,Ground,89,0,TimerBall,40,0,False,Aggressive,16,False,53429,True,No
2707,27,Celadon City,Middle,Researcher,Steel,59,0,DarkBall,30,2,False,Defensive,2,False,34145,True,No
2708,53,Fuchsia City,Middle,Scientist,Psychic,26,0,HealBall,30,5,False,Unpredictable,19,False,51093,True,No
2709,28,Saffron City,Low,Police Officer,Grass,74,0,DarkBall,33,2,False,Defensive,14,False,16445,True,No
2710,27,Pallet Town,Low,PokéMart Seller,Bug,39,0,TimerBall,40,1,False,Defensive,13,False,76425,True,No
2711,63,Saffron City,Low,Police Officer,Psychic,79,0,DuskBall,81,0,False,Unpredictable,16,False,90812,True,No
2712,58,Viridian City,High,Breeder,Dragon,76,0,NetBall,26,1,False,Aggressive,18,False,35287,True,No
2713,60,Saffron City,Middle,Elite Trainer,Rock,31,1,HealBall,64,1,False,Unpredictable,9,False,103083,False,Yes
2714,39,Cerulean City,Middle,Rocket Grunt,Fighting,53,1,UltraBall,75,0,False,Aggressive,5,True,337456,True,Yes
2715,20,Saffron City,High,Elite Trainer,Dark,43,0,HealBall,55,0,False,Unpredictable,24,False,74638,True,No
2716,68,Celadon City,Low,Underground Battler,Rock,56,0,NetBall,71,1,False,Aggressive,3,False,35791,True,No
2717,41,Celadon City,Middle,Scientist,Rock,53,0,TimerBall,55,6,False,Aggressive,12,False,49104,True,No
2718,44,Fuchsia City,Middle,PokéMart Seller,Fighting,78,0,DarkBall,85,6,False,Defensive,13,False,86782,True,No
2719,42,Vermilion City,Middle,Black Market Dealer,Rock,84,0,TimerBall,64,0,False,Aggressive,17,False,44185,True,No
2720,44,Cerulean City,Low,Champion,Fighting,99,0,HealBall,64,1,False,Aggressive,24,False,48240,True,No
2721,28,Cinnabar Island,High,Scientist,Ghost,32,0,HealBall,48,4,False,Defensive,12,False,86948,True,No
2722,30,Fuchsia City,Middle,PokéMart Seller,Poison,61,0,HealBall,61,1,False,Aggressive,2,False,38660,True,No
2723,48,Cinnabar Island,High,Champion,Psychic,39,0,UltraBall,47,6,False,Unpredictable,18,False,92001,True,No
2724,64,Cerulean City,Low,Scientist,Ghost,73,0,MasterBall,81,3,False,Unpredictable,9,False,47698,True,No
2725,67,Cerulean City,Low,Breeder,Bug,63,0,PokéBall,83,0,False,Unpredictable,14,False,42773,True,No
2726,40,Fuchsia City,Low,Nurse,Water,100,0,GreatBall,76,3,False,Aggressive,6,False,71184,True,No
2727,27,Lavender Town,Middle,Researcher,Ice,37,0,GreatBall,21,4,False,Aggressive,4,False,9036,True,No
2728,67,Cinnabar Island,Low,Daycare Worker,Poison,9,0,MasterBall,85,5,False,Aggressive,19,False,97172,True,No
2729,12,Lavender Town,Middle,Biker,Bug,100,0,UltraBall,33,1,False,Defensive,4,False,99157,True,No
2730,24,Pallet Town,Middle,Underground Battler,Fire,72,0,DuskBall,58,6,False,Aggressive,7,False,15524,True,No
2731,44,Cerulean City,Low,Champion,Steel,37,0,UltraBall,32,6,False,Defensive,5,False,53337,True,No
2732,53,Lavender Town,Middle,Nurse,Flying,59,0,HealBall,34,3,False,Aggressive,18,False,21966,True,No
2733,20,Fuchsia City,Middle,Gym Leader Assistant,Fire,85,0,LuxuryBall,60,2,False,Unpredictable,23,False,41555,True,No
2734,19,Fuchsia City,Low,Casino Worker,Fire,26,0,PokéBall,50,4,False,Defensive,21,False,47923,True,No
2735,52,Cerulean City,Middle,Casino Worker,Bug,90,0,TimerBall,44,3,False,Defensive,5,False,96922,True,No
2736,25,Viridian City,Middle,Biker,Dragon,62,0,LuxuryBall,41,0,False,Defensive,12,False,45384,True,No
2737,22,Saffron City,Low,Elite Trainer,Water,36,0,GreatBall,81,0,False,Unpredictable,22,False,97576,True,No
2738,34,Celadon City,Low,Researcher,Fire,51,0,DuskBall,72,5,False,Defensive,24,False,60942,True,No
2739,48,Cerulean City,Middle,Underground Battler,Fire,68,0,UltraBall,42,3,False,Unpredictable,18,False,28497,True,No
2740,13,Fuchsia City,Low,Daycare Worker,Fairy,24,0,DarkBall,55,2,False,Defensive,7,False,34561,True,No
2741,41,Cerulean City,Middle,Police Officer,Flying,67,0,LuxuryBall,58,2,False,Unpredictable,9,False,38267,True,No
2742,56,Cerulean City,Middle,Elite Trainer,Bug,52,0,HealBall,82,6,False,Defensive,10,False,86277,True,No
2743,44,Pallet Town,Middle,Underground Battler,Steel,41,0,NetBall,36,2,False,Defensive,12,False,31276,True,No
2744,26,Pewter City,Low,Scientist,Fire,57,0,NetBall,42,3,False,Defensive,19,False,66882,True,No
2745,31,Fuchsia City,Middle,Breeder,Electric,28,0,GreatBall,24,1,False,Aggressive,0,False,47511,True,No
2746,50,Cerulean City,Low,Daycare Worker,Fairy,8,0,GreatBall,64,0,False,Aggressive,18,False,37407,True,No
2747,11,Pewter City,Low,Breeder,Dragon,7,0,TimerBall,31,1,False,Aggressive,7,False,76156,True,No
2748,51,Cerulean City,Low,Gym Leader Assistant,Poison,20,0,NetBall,82,3,False,Aggressive,2,False,16013,True,No
2749,45,Pallet Town,Low,Champion,Electric,43,0,MasterBall,62,2,False,Defensive,13,False,79307,True,No
2750,38,Cerulean City,Middle,Scientist,Steel,62,0,MasterBall,64,0,False,Aggressive,22,False,45590,True,No
2751,49,Vermilion City,Middle,Underground Battler,Dark,39,0,UltraBall,79,0,False,Defensive,1,False,3499,True,No
2752,34,Viridian City,Low,PokéMart Seller,Grass,33,1,GreatBall,34,3,False,Aggressive,29,False,206273,False,Yes
2753,67,Cerulean City,High,Elite Trainer,Normal,97,0,NetBall,60,1,False,Unpredictable,2,False,4362,True,No
2754,10,Fuchsia City,Middle,Biker,Fighting,73,0,DarkBall,52,0,False,Defensive,20,False,87591,True,No
2755,57,Cerulean City,Middle,Casino Worker,Fighting,71,0,PokéBall,75,0,False,Defensive,5,False,19844,True,No
2756,56,Pewter City,Middle,Champion,Dark,20,0,PokéBall,74,4,False,Defensive,7,False,358187,True,Yes
2757,34,Vermilion City,Low,Rocket Grunt,Normal,58,0,MasterBall,33,6,False,Unpredictable,6,False,86058,True,No
2758,27,Vermilion City,Middle,Casino Worker,Fairy,5,0,TimerBall,42,0,False,Unpredictable,15,False,128469,False,Yes
2759,25,Pewter City,Middle,Breeder,Dark,96,0,UltraBall,44,6,False,Unpredictable,2,False,24325,True,No
2760,24,Saffron City,Low,Underground Battler,Dragon,27,0,PokéBall,44,0,False,Unpredictable,16,False,70601,True,No
2761,62,Saffron City,Middle,Biker,Steel,26,0,GreatBall,30,6,False,Unpredictable,4,False,24458,True,No
2762,20,Pallet Town,Middle,Elite Trainer,Water,72,0,DuskBall,42,0,False,Unpredictable,2,False,29586,True,No
2763,11,Viridian City,Middle,Rocket Grunt,Ice,26,0,GreatBall,76,0,False,Unpredictable,3,True,278127,False,Yes
2764,32,Fuchsia City,Middle,Fisherman,Dark,76,0,UltraBall,74,3,False,Aggressive,15,False,67745,True,No
2765,58,Pewter City,Middle,Biker,Ghost,60,1,PokéBall,85,6,False,Unpredictable,13,True,185469,False,Yes
2766,69,Vermilion City,Middle,Black Market Dealer,Steel,80,0,GreatBall,41,2,False,Defensive,13,False,1664,True,No
2767,70,Pallet Town,Low,Champion,Normal,22,0,HealBall,75,1,False,Defensive,21,False,80485,True,No
2768,51,Viridian City,High,Champion,Bug,72,0,GreatBall,69,0,False,Defensive,6,False,58171,True,No
2769,13,Celadon City,Middle,Rocket Grunt,Ground,21,0,UltraBall,50,1,False,Defensive,2,False,79730,True,No
2770,13,Lavender Town,Low,Underground Battler,Water,47,0,HealBall,53,3,False,Aggressive,5,False,96249,True,No
2771,22,Cerulean City,Low,Daycare Worker,Dragon,13,0,DarkBall,30,1,False,Aggressive,11,False,13731,True,No
2772,49,Saffron City,Low,Researcher,Dark,56,0,TimerBall,25,1,False,Aggressive,11,False,44034,True,No
2773,64,Celadon City,Low,Black Market Dealer,Rock,78,0,TimerBall,59,1,False,Unpredictable,9,True,294584,True,Yes
2774,10,Vermilion City,Low,Biker,Poison,69,0,TimerBall,61,2,False,Aggressive,10,False,58808,True,No
2775,11,Viridian City,Low,Biker,Poison,21,0,NetBall,67,2,False,Aggressive,7,True,215263,False,Yes
2776,15,Lavender Town,Middle,Rocket Grunt,Fighting,53,0,NetBall,59,0,False,Defensive,24,False,15324,True,No
2777,53,Saffron City,Low,Police Officer,Electric,79,0,TimerBall,26,0,False,Unpredictable,6,False,92811,True,No
2778,12,Fuchsia City,Low,Breeder,Fighting,58,0,HealBall,30,6,False,Unpredictable,2,False,16776,True,No
